"label","text","text_clean","text_token","label_num"
"fear","Jadi ceritanya tadi malem tuh gua dirumah lagi ber 2 doang kan ya sama ade gua. Lingkungan rumah gua tuh sepi bngt parah,serem deh pokoknya. Nah tadi malem sekitar jam 12an tbtb sikring lampu gua tuh kayak ada yg nurunin,langsung mati semua kan tuh ya","jadi ceritanya tadi malam tuh gua dirumah lagi ber doang kan ya sama adek gua lingkungan rumah gua tuh sepi banget parah seram deh pokoknya nah tadi malam sekitar jam an tbtb sikring lampu gua tuh kayak ada yang nurunin langsung mati semua kan tuh ya","cerita  malam  tuh  gua  rumah  ber  doang  adek  gua  lingkung  rumah  gua  tuh  sepi  banget  parah  seram  deh  pokok  malam  kitar  jam  an  tbtb  sikring  lampu  gua  tuh  kayak  nurunin  mati  tuh",1
"fear","Bahkan sampe sekarangpun, gue takut dan stress kalo ketemu orang. Gatau kenapa. Butuh momen nenangin diri lama untuk ketemu orang yg ga gue kenal, atau bahkan yg gue kenal. Butuh latihan bertahun2 biar bisa pura2 oke. Ke dokterpun gue masih takut.","bahkan sampai sekarangpun gue takut dan stres kalo ketemu orang enggak tau kenapa butuh momen nenangin diri lama untuk ketemu orang yang enggak gue kenal atau bahkan yang gue kenal butuh latihan bertahun biar bisa pura oke ke dokterpun gue masih takut","gue  takut  stres  kalo  ketemu  tau  butuh  momen  nenangin  ketemu  gue  kenal  gue  kenal  butuh  latih  tahun  biar  pura  oke  dokter  gue  takut",1
"sadness","Weh lagu apa ni. Kenapa broken sangat. Dia macam mempersoalkan cinta instead of perempuan yang break his heart. He don't blame himself too tapi dia salahkan cinta yang tak bersalah macam cinta tu orang ketiga antara dia dengan perempuan tu.","weh lagu apa ini kenapa broken sangat dia macam mempersoalkan cinta instead of perempuan yang break his heart he don t blame himself too tapi dia salahkan cinta yang tak bersalah macam cinta itu orang ketiga antara dia dengan perempuan itu","weh  lagu  broken  cinta  instead  of  perempuan  break  his  heart  he  don  blame  himself  too  salah  cinta  sa  cinta  perempuan",2
"love","setelah mengetahui silailah keluarga seokjin gue makin jadi sayanggggg bangetttttt. please bukan krn bokapnya yg ceo/ibunya yg ex miss korea. tp gue sayang sm seokjin yang bener bener mau berjuang sama bangtan. kita tau bangtan dulu susahnya kayak gimana","setelah mengetahui silailah keluarga seokjin gue makin jadi sayanggggg banget please bukan karena bokapnya yang ceo ibunya yang ex miss korea tapi gue sayang sama seokjin yang benar benar mau berjuang sama bangtan kita tau bangtan dulu susahnya kayak bagaimana","sila  keluarga  seokjin  gue  sayanggggg  banget  please  bokapnya  ceo  ex  miss  korea  gue  sayang  seokjin  juang  bangtan  tau  bangtan  susah  kayak",4
"love","kalau kita harus berpisah lama dan bertemu kembali, aku harus jatuh cinta denganmu lagi.","kalau kita harus berpisah lama dan bertemu kembali aku harus jatuh cinta denganmu lagi","pisah  bertemu  jatuh  cinta",4
"fear","Belom abis rasa parno gw, nyokap malah bilang coba kamu cek a, tikusnya udah mati atau belum? ANJAY MAKIN HOROR :(","belum habis rasa parno gue nyokap malah bilang coba kamu cek a tikusnya sudah mati atau belum tandatanya anjay makin horor frown","habis  parno  gue  nyokap  bilang  coba  cek  tikus  mati  tandatanya  anjay  horor  frown",1
"happy","Yuhuuu w/ panutanqu [USERNAME] andra_photo happy sekaliiii ketemu lagi dilain acara","yuhuuu gue panutanqu andra photo happy sekali ketemu lagi dilain acara","yuhuuu  gue  panutanqu  andra  photo  happy  sekal  ketemu  acara",3
"love","usaisenja : SrikandiIndung Seseorang pernah bertanya padaku, seperti apa cinta itu? Cinta itu seperti, Sekepal jantungku yang tak bisa melupakan degup Sebentuk paru-paruku yang tak bisa meninggalkan udara Dan seperti aku yang tak bisa kehilanganmu. #us","usaisenja srikandiindung seseorang pernah bertanya padaku seperti apa cinta itu tandatanya cinta itu seperti sekepal jantungku yang tak bisa melupakan degup sebentuk paru paruku yang tak bisa meninggalkan udara dan seperti aku yang tak bisa kehilanganmu","usaisenja  srikandiindung  cinta  tandatanya  cinta  kepal  jantung  lupa  degup  bentuk  paru  paru  tinggal  udara  hilang",4
"sadness","Ga tau kenapa tadi nangis cuma gara2 solat Maghrib nya telat hampir mau isya baru solat gara2 partner kerja yg istirahat duluan lama bgt istirahatt nya. Yaampun sedih bgt hati","enggak tau kenapa tadi menangis cuma gara solat maghrib nya telat hampir mau isya baru solat gara partner kerja yang istirahat duluan lama banget istirahatt nya yaampun sedih banget hati","tau  tangis  gara  solat  maghrib  telat  isya  solat  gara  partner  istirahat  duluan  banget  istirahatt  yaampun  sedih  banget  hati",2
"anger","[USERNAME] mana min jwban dari permasalahan sinyal di area pondok kelapa jaktim sdhkah ada jwban/saya harus gnti kartu.karna device sy 22ny pakai kartu 3","mana min jawaban dari permasalahan sinyal di area pondok kelapa jaktim sdhkah ada jawaban saya harus ganti kartu karena device saya nya pakai kartu","min  sinyal  area  pondok  kelapa  jaktim  sdhkah  ganti  kartu  device  pakai  kartu",0
"fear","Terlalu naif jika berbicara patah hati, tp terlalu munafik jika tdk merasa terluka. Pilihan utk menikah, msh membuat bulu kuduk saya merinding. Di pikiran saya, laki2 msh bgtu menyeramkan & membuat hati merasa sesak. Entahlah kepercayaan, kesetiaan, dan cinta seolah sudah mati.","terlalu naif jika berbicara patah hati tapi terlalu munafik jika tidak merasa terluka pilihan untuk menikah masih membuat bulu kuduk saya merinding di pikiran saya laki masih begitu menyeramkan membuat hati merasa sesak entahlah kepercayaan kesetiaan dan cinta seolah sudah mati","naif  bicara  patah  hati  munafik  luka  pilih  meni  bulu  kuduk  rinding  pikir  laki  seram  hati  sesak  percaya  setia  cinta  mati",1
"fear","Bu [USERNAME] Pak [USERNAME] Ini tdk ada no seri kelihatan photo copyan dipotongi,Nilainya sih kcl tp potensi pendapatan daerah hilang [URL]","bu pak ini tidak ada no seri kelihatan photo copyan dipotongi nilainya sih kcl tapi potensi pendapatan daerah hilang","bu  no  seri  photo  copyan  potong  nilai  kcl  potensi  daerah  hilang",1
"sadness","Ekspektasi Emak : jangan capek-capek jadi sakit kan ,ya udah istirahat sana Realita Emak : sokorr ,salah mu kakean dolan ,domongi kon nek omah ae angel eram #recehkantwitter","ekspektasi emak jangan capek capek jadi sakit kan ya sudah istirahat sana realita emak sokorr salah mu kakean dolan domongi kon nek omah saja angel eram","ekspektasi  emak  capek  capek  sakit  istirahat  realita  emak  sokorr  salah  mu  kakean  dolan  domongi  kon  nek  omah  angel  eram",2
"sadness","[USERNAME] [USERNAME] [USERNAME] [USERNAME] Allahu a'lam. Ana juga tidak tahu kapan, dimana, dan apakah ana masih hidup saat masa khalifah ala manhaj nubuwah itu kembali, dengan seperangkat aturan syariat Allah yang kaffah","allahu a lam ana juga tidak tahu kapan dimana dan apakah ana masih hidup saat masa khalifah ala manhaj nubuwah itu kembali dengan seperangkat aturan syariat allah yang kaffah","allahu  lam  ana  ana  hidup  khalifah  ala  manhaj  nubuwah  seperangkat  atur  syariat  allah  kaffah",2
"love","Saya mempelajari dan menjadi yakin bahwa cinta kasih dan kerendahan hati adalah pencapaian tertinggi di sekolah Kristus dan bukti paling cemerlang bahwa Dia memang Guru kita. ~John Newton, pengarang kidung terkenal ""Amazing Grace""","saya mempelajari dan menjadi yakin bahwa cinta kasih dan kerendahan hati adalah pencapaian tertinggi di sekolah kristus dan bukti paling cemerlang bahwa dia memang guru kita ~john newton pengarang kidung terkenal amazing grace","ajar  cinta  kasih  rendah  hati  capai  tinggi  sekolah  kristus  bukti  cemerlang  guru  john  newton  arang  kidung  kenal  amazing  grace",4
"sadness","Jangan membuat bumi ini menangis dengan keegoisan kita mengeksplorasi segala kekayaan alam yang dimiliki dengan serakah dan tidak bertanggung jawab. Selamat Hari Lingkungan Hidup Sedunia [USERNAME] [URL]","jangan membuat bumi ini menangis dengan keegoisan kita mengeksplorasi segala kekayaan alam yang dimiliki dengan serakah dan tidak bertanggung jawab selamat hari lingkungan hidup sedunia","bumi  tangis  egois  eksplorasi  kaya  alam  milik  serakah  tanggung  selamat  lingkung  hidup  dunia",2
"happy","Baru kali ini naik gojek gak pngen cepet sampe. Gara2 dngerin cerita masnya yg amat sangat menarik. Bahkan sampe depan kospun masih di lanjut ceritanya wkwkw","baru kali ini naik gojek enggak pengin cepat sampai gara mendengarkan cerita masnya yang amat sangat menarik bahkan sampai depan kospun masih di lanjut ceritanya wkwkw","gojek  pengin  cepat  gara  dengar  cerita  mas  tarik  kospun  cerita  wkwkw",3
"love","Cinta itu saat seseorang selalu ada untuk membantumu kapanpun dan dimanapun meskipun ia tak memintanya, seperti aku ke kamu","cinta itu saat seseorang selalu ada untuk membantumu kapanpun dan dimanapun meskipun ia tak memintanya seperti aku ke kamu","cinta  bantu",4
"sadness","Makin dewasa kamu, semakin malas kamu dengan hal-hal yang terlalu banyak drama. Pertemanan penuh drama, hubungan asmara penuh drama. Sebab kamu tahu, pekerjaanmu lebih penting dari pada semua drama-drama melelahkan itu. *Boycandra","makin dewasa kamu semakin malas kamu dengan hal hal yang terlalu banyak drama pertemanan penuh drama hubungan asmara penuh drama sebab kamu tahu pekerjaanmu lebih penting dari pada semua drama drama melelahkan itu boycandra","dewasa  malas  drama  teman  penuh  drama  hubung  asmara  penuh  drama  drama  drama  lelah  boycandra",2
"happy","saking asiknya test organo gak sadar pabrik udah sepi dan kekunci di dalem untung aja masih ada sinyal buat ngabarin orang kantor~ udah gitu aja.","saking asiknya test organo enggak sadar pabrik sudah sepi dan kekunci di dalem untung saja masih ada sinyal buat ngabarin orang kantor~ sudah begitu saja","saking  asiknya  test  organo  sadar  pabrik  sepi  kunci  dalem  untung  sinyal  ngabarin  kantor",3
"love","Terus mulai deh suka got7, nyari tau tentang got7.. dan taulah ama member yang lain, wkwk.. dan pandangan ku langsung teralihkan ama jackson, karena ke absurd an nya, karena ke - Wild & Sexy- nya, dia sukses bikin gua jejeritan kalo liatin dia","terus mulai deh suka got mencari tau tentang got dan taulah sama member yang lain wkwk dan pandangan ku langsung teralihkan sama jackson karena ke absurd an nya karena ke wild sexy nya dia sukses bikin gua jejeritan kalo memperlihatkan dia","deh  suka  got  cari  tau  got  tau  member  wkwk  pandang  ku  alih  jackson  absurd  an  wild  sexy  sukses  bikin  gua  jejeritan  kalo",4
"love","Happy first mensive sayang [USERNAME] Maaf belum bisa jadi yg terbaik buat kamu, belum bisa bahagia in kamu sepenuhnya. Tpi gua selalu mencoba berubah jadi lebih baik buat aley  Ily bae  stay with me ya [URL]","happy first mensive sayang maaf belum bisa jadi yang terbaik buat kamu belum bisa bahagia ini kamu sepenuhnya tapi gua selalu mencoba berubah jadi lebih baik buat aley ily bae stay with me ya","happy  first  mensive  sayang  maaf  bahagia  penuh  gua  coba  ubah  aley  ily  bae  stay  with  me",4
"fear","Pernah ngalamin, kepikiran kata-kata buat ngetweet. Udah ngetik panjang-panjang, tapi cuma disave as draf? Takut ada yang tersinggung, khawatir ada yang salah paham.","pernah ngalamin kepikiran kata kata buat ngetweet sudah mengetik panjang panjang tapi cuma disave as draf tandatanya takut ada yang tersinggung khawatir ada yang salah paham","ngalamin  pikir  ngetweet  etik  disave  as  draf  tandatanya  takut  singgung  khawatir  salah  paham",1
"anger","ganteng juga enggak, ih kesel banget liatnya. Katanya ekspresi dingin nya karena bawaan dari karakter di drama but helloo we're in REAL LIFE, di presscon harusnya profesional dong ya. Mau nunjukin karakter di drama, salah lapak bro. kasian Seohyun, poor my baby","ganteng juga enggak ih kesel banget lihatnya katanya ekspresi dingin nya karena bawaan dari karakter di drama but halo we re ini real life di presscon harusnya profesional dong ya mau nunjukin karakter di drama salah lapak bro kasihan seohyun poor my baby","ganteng  ih  kesel  banget  ekspresi  dingin  bawa  karakter  drama  but  we  re  real  life  presscon  profesional  nunjukin  karakter  drama  salah  lapak  bro  kasihan  seohyun  poor  my  baby",0
"anger","Kadang gak setuju sih kalo mau bikin impression bahwa lu itu arsitek dengan cara isi feed ig dengan hal berbau arsitektur. Yah padahal bagi aing sih ig ya buat interest aja, ga melulu hal arsitektur. Dan banyak media lain selain ig semacam behance, issuu dll buat memamerkan karya","kadang enggak setuju sih kalo mau bikin impression bahwa lu itu arsitek dengan cara isi feed ig dengan hal berbau arsitektur ya padahal bagi aing sih ig ya buat interest saja enggak melulu hal arsitektur dan banyak media lain selain ig semacam behance issuu dll buat memamerkan karya","kadang  kalo  bikin  impression  lu  arsitek  isi  feed  ig  bau  arsitektur  aing  ig  interest  melulu  arsitektur  media  ig  behance  issuu  dll  pamer  karya",0
"anger","Wa udah setua ini, masih ada aja temen SMA yang suka nyinyir ""kamu kok kuliah ambil soshum sih, sayang banget ilmu ipa selama SMA"", pengen wa jitakin...","wa sudah setua ini masih ada saja teman sama yang suka nyinyir kamu kok kuliah ambil soshum sih sayang banget ilmu ipa selama sama pengin wa jitakin","wa  tua  teman  suka  nyinyir  kuliah  ambil  soshum  sayang  banget  ilmu  ipa  pengin  wa  jitakin",0
"fear","[USERNAME] Semangatt chingudeulll!!! Emang udh bnyk bgt nan? Kelas gue malah baru 2 org yg sidang:( Gue tuh gaberani sidang nan ampe dimarahin temen2 gue h4h4h4h4 ya abisan beneran takut yg ampe nangis cupu y w.","semangat chingudeulll tandaseru memang sudah banyak banget nan tandatanya kelas gue malah baru orang yang sidang frown gue tuh gaberani sidang nan sampai dimarahi teman gue hhhh ya abisan benaran takut yang sampai menangis cupu ya gue","semangat  chingudeulll  tandaseru  banget  nan  tandatanya  kelas  gue  sidang  frown  gue  tuh  gaberani  sidang  nan  marah  teman  gue  hhhh  abis  takut  tangis  cupu  gue",1
"happy","Perkembangan teknologi nggak akan ada habisnya deh. Semakin lama, manusia akan terus-menerus berinovasi bagi teknologi termasuk koneksi internet. Positifnya, hal tersebut pasti bisa membantu dan mempermudah pekerjaan manusia.","perkembangan teknologi enggak akan ada habisnya deh semakin lama manusia akan terus menerus berinovasi bagi teknologi termasuk koneksi internet positifnya hal tersebut pasti bisa membantu dan mempermudah pekerjaan manusia","kembang  teknologi  habis  deh  manusia  inovasi  teknologi  koneksi  internet  positif  bantu  mudah  manusia",3
"love","Andai saja waktu dalam sehari itu 48 jam bukan 24 jam, Aku akan sangat bahagia, karena lebih banyak waktu untuk memikirkanmu. Aku cinta padamu. -D-","andai saja waktu dalam sehari itu jam bukan jam aku akan sangat bahagia karena lebih banyak waktu untuk memikirkanmu aku cinta padamu ada","andai  waktu  jam  jam  bahagia  waktu  pikir  cinta",4
"love","HUAAAAA JUJUUUUDD SAYANG BANGET AIH!!! AKU HARAP JUGA JUJUD JUGA JANGAN PERNAH NINGGALIN KITA!","huaaaaa jujuuuudd sayang banget aih tandaseru aku harap juga jujud juga jangan pernah meninggalkan kita tandaseru","huaaaaa  jujuuuudd  sayang  banget  aih  tandaseru  harap  jujud  tinggal  tandaseru",4
"anger","Jika orang tuamu tau kamu diperlakukan seperti itu oleh pacarmu mungkin mereka tidak akan membiarkan kamu dengan lelaki itu.. di caci maki di pukul di tendang di tempat umum ... Mending tinggalin aja cowok gt mah","jika orang tuamu tau kamu diperlakukan seperti itu oleh pacarmu mungkin mereka tidak akan membiarkan kamu dengan lelaki itu di caci maki di pukul di tendang di tempat umum mending tinggalkan saja cowok begitu mah","tua  tau  pacar  biar  lelaki  caci  maki  tendang  umum  mending  tinggal  cowok  mah",0
"sadness","Baca replyan Iim jadi mikir lagi, nabung bulan ini buat pasang target nonton persib sama beli jersey ori bulan depan. Ga mikirin masa depan kalo uda ga ada bpk. Kan g mungkin minta ke mas yg notabennya udah berkeluarga. Ga enak sama istrinya hmmmm. Otak ku dangkal sekali hehehehe","baca replyan iim jadi mikir lagi nabung bulan ini buat pasang target menonton persib sama beli jersey orisinal bulan depan enggak memikirkan masa depan kalo sudah enggak ada bpk kan enggak mungkin meminta ke mas yang notabennya sudah berkeluarga enggak enak sama istrinya hmmmm otak ku dangkal sekali hehehehe","baca  replyan  iim  mikir  nabung  pasang  target  tonton  persib  beli  jersey  orisinal  pikir  kalo  bpk  mas  notabennya  keluarga  istri  hmmmm  otak  ku  dangkal  sekal  hehehehe",2
"fear","Tapi aku mengerti, memang akan selalu ada yang terlihat lebih baik dari apa yang dia punya. Akan selalu ada orang yang terlihat lebih menjamin banyak kebahagiaan untuk dia dapatkan. [USERNAME]","tapi aku mengerti memang akan selalu ada yang terlihat lebih baik dari apa yang dia punya akan selalu ada orang yang terlihat lebih menjamin banyak kebahagiaan untuk dia dapatkan","erti  jamin  bahagia",1
